lon,lat,amenity
0.1877854,51.4717,post_box
0.1701003,51.47154,post_box
-0.563801,51.402233,atm
-0.0543041,51.53482,bicycle_parking
-0.1531528,51.474953,telephone
-0.1553817,51.474545,restaurant
-0.1554307,51.474358,bicycle_rental
-0.1346407,51.511772,restaurant
-0.1339377,51.510937,bicycle_parking
-0.1342935,51.51085,restaurant
-0.1113843,51.502903,photo_booth
-0.1555108,51.474308,recycling
-0.1554746,51.474354,telephone
-0.1546584,51.474483,telephone
-0.1562049,51.474445,kindergarten
-0.3024471,51.514595,fast_food
-0.3034263,51.513733,bureau_de_change
-0.3034953,51.51371,fast_food
-0.3033679,51.513752,cafe
-0.3021655,51.51426,bar
-0.3022348,51.514328,fast_food
0.0987973,51.538887,doctors
-0.160925,51.47351,atm
-0.1603897,51.46462,grit_bin
-0.131264,51.56071,post_depot
-0.1582688,51.46495,cafe
-0.1571481,51.46519,restaurant
-0.1568365,51.465256,taxi
-0.156754,51.465267,fast_food
-0.1569344,51.465282,bicycle_parking
-0.1568808,51.46529,telephone
-0.156862,51.465298,atm
-0.157704,51.581875,cafe
-0.0170583,51.5045,bicycle_parking
-0.017493,51.50474,fast_food
-0.0173432,51.504726,cafe
-0.0190226,51.504498,bicycle_parking
-0.0168801,51.504257,bicycle_parking
-0.2972142,51.445126,bench
-0.2952569,51.4443,bench
-0.2963566,51.44481,bench
-0.1560398,51.46541,cafe
-0.1559596,51.465424,fast_food
-0.1547511,51.465645,veterinary
-0.1358002,51.56566,vending_machine
-0.1510119,51.555134,vending_machine
-0.151093,51.555153,vending_machine
-0.1510472,51.555332,bench
-0.1510406,51.55532,bench
-0.1513268,51.5553,bench
-0.1534446,51.4659,fast_food
-0.1524734,51.46605,restaurant
-0.1523152,51.466064,restaurant
-0.2793398,51.572937,waste_basket
-0.2801451,51.572975,waste_basket
-0.2793368,51.57299,bench
-0.280168,51.572937,bench
-0.2740272,51.57637,bench
-0.1396487,51.51939,motorcycle_parking
-0.382323,51.592403,cafe
-0.0610617,51.518238,cafe
-0.060587,51.517807,cafe
-0.0189001,51.504707,restaurant
-0.0190003,51.504658,atm
-0.0190503,51.50472,bank
-0.1216561,51.528,arts_centre
-0.1519585,51.466103,dentist
-0.1518834,51.466106,fast_food
-0.1517941,51.466106,fast_food
-0.1520072,51.466152,telephone
-0.151929,51.466156,atm
-0.1516185,51.466125,bicycle_parking
-0.1401211,51.51869,bicycle_parking
-0.0177723,51.66592,bench
-0.0128193,51.662918,bench
-0.0086805,51.66431,bench
-0.0102368,51.664352,bench
-0.1456156,51.495995,bicycle_parking
-0.1769418,51.469547,bicycle_repair_station
-0.1779654,51.46596,recycling
-0.1712894,51.462627,bicycle_parking
-0.1607566,51.486443,bench
-0.1665217,51.48332,bench
-0.1713998,51.47967,bench
-0.1769474,51.469555,bicycle_parking
-0.178246,51.46682,bicycle_parking
-0.167683,51.46392,bicycle_parking
-0.1699871,51.463158,telephone
-0.1455039,51.496037,bicycle_parking
-0.1452027,51.49575,restaurant
-0.1460369,51.494358,cafe
-0.1641835,51.48394,bicycle_parking
-0.1748312,51.47646,bicycle_parking
-0.1706972,51.46528,bicycle_parking
-0.1930374,51.53749,fast_food
-0.4561901,51.470276,toilets
-0.4581739,51.470734,atm
-0.4583976,51.471012,toilets
0.1429559,51.45687,bench
-0.2063422,51.51769,fast_food
-0.1503622,51.466125,grit_bin
-0.1500971,51.466263,bicycle_parking
-0.1492732,51.466362,grit_bin
-0.1486121,51.466526,restaurant
-0.1480889,51.46663,grit_bin
-0.1712685,51.465187,bicycle_parking
-0.1406476,51.519135,telephone
-0.1406309,51.51914,telephone
-0.1404739,51.51926,bicycle_parking
-0.0903759,51.519688,restaurant
-0.0594308,51.50573,bicycle_parking
-0.058594,51.505123,bench
-0.2036677,51.529163,doctors
-0.0558248,51.42674,bank
0.0050491,51.54347,cafe
-0.2723375,51.508114,cafe
-0.2598224,51.59353,cafe
-0.1927107,51.36073,cafe
-0.2564374,51.643932,cafe
0.1485976,51.559605,cafe
0.1095554,51.46264,cafe
-0.3004804,51.410862,bicycle_parking
0.0282544,51.575485,telephone
0.0271469,51.577015,telephone
0.0262805,51.578163,bank
0.0259604,51.578377,telephone
0.0262161,51.57819,atm
0.0258585,51.578506,bicycle_parking
0.0262001,51.57826,pharmacy
0.0266713,51.577496,bicycle_parking
0.0262644,51.578136,atm
0.0263824,51.57805,fast_food
-0.3071201,51.408596,restaurant
-0.1264342,51.633068,restaurant
-0.1617616,51.58459,post_box
-0.2259261,51.579987,post_box
0.0041633,51.543808,telephone
0.0041657,51.54382,telephone
0.0046563,51.54448,fast_food
-0.1035272,51.49094,fast_food
-0.1846287,51.447063,post_box
0.1325513,51.42058,bicycle_parking
-0.0431806,51.434944,place_of_worship
0.3551606,51.41942,recycling
0.3271438,51.420757,recycling
-0.142496,51.522392,parking
-0.1042465,51.50617,cafe
-0.0813183,51.522003,bicycle_parking
-0.0812469,51.521957,bicycle_parking
-0.1698945,51.466026,cafe
-0.2753987,51.461697,post_box
-0.5255209,51.65209,post_box
-0.0822922,51.51761,vending_machine
-0.1693007,51.463223,bicycle_parking
-0.1737871,51.461475,waste_basket
-0.1744812,51.46107,waste_basket
-0.175435,51.46064,waste_basket
-0.1759645,51.460506,waste_basket
-0.1675251,51.46233,bicycle_parking
-0.1704185,51.46288,atm
-0.1741549,51.46123,waste_basket
-0.1748332,51.460846,waste_basket
-0.1759136,51.460514,bicycle_parking
-0.1769602,51.460262,bicycle_parking
-0.3024296,51.463234,fast_food
-0.3016459,51.46412,clinic
-0.3024644,51.46319,restaurant
-0.3033831,51.461555,clinic
-0.3055125,51.460308,atm
-0.3063972,51.45938,bar
-0.3062846,51.459854,bicycle_parking
-0.3064978,51.459866,bicycle_parking
-0.3071322,51.460213,dentist
-0.0075602,51.54719,bar
0.0920721,51.485657,telephone
0.110929,51.45204,post_box
-0.5915793,51.51185,telephone
-0.5914583,51.511547,bicycle_parking
-0.5918085,51.511883,bicycle_parking
-0.5921113,51.511894,bicycle_parking
-0.5916555,51.51186,post_box
-0.5916007,51.511856,telephone
-0.591622,51.511856,telephone
-0.5915416,51.511845,cafe
-0.591685,51.511868,telephone
-0.5916373,51.511272,bicycle_rental
-0.591472,51.511845,clock
-0.5933922,51.512,bicycle_parking
-0.5912366,51.51176,taxi
-0.5911957,51.511795,atm
-0.3016467,51.321766,post_box
0.1258779,51.436234,fuel
0.1257116,51.43598,pharmacy
0.1266377,51.435947,post_box
-0.3002842,51.59133,post_box
-0.2237888,51.409985,cafe
-0.2237167,51.409996,restaurant
-0.3058797,51.45999,atm
-0.3048584,51.460526,atm
-0.3035091,51.461018,atm
-0.3004767,51.461205,animal_boarding
-0.3003843,51.461197,cafe
-0.3008714,51.46124,cafe
-0.3031692,51.461163,atm
-0.5122615,51.434223,restaurant
-0.2283266,51.468204,toilets
-0.2295461,51.468708,bench
-0.1182375,51.505547,fast_food
-0.1187615,51.530895,clinic
-0.1173384,51.534435,bench
-0.1173572,51.534386,bench
-0.1171482,51.53454,motorcycle_parking
-0.1172485,51.53448,bench
-0.1173091,51.534466,bench
-0.1171374,51.534645,recycling
-0.0664943,51.50435,restaurant
-0.0636311,51.50388,fast_food
-0.0635234,51.50387,dentist
-0.1172119,51.53511,waste_basket
-0.1151464,51.53742,bench
-0.1151879,51.54001,bench
-0.115343,51.540142,bench
-0.115373,51.540047,bench
-0.1151432,51.54015,bench
-0.1139469,51.537395,bench
-0.115306,51.54001,bench
-0.1151262,51.540043,bench
-0.1151443,51.537468,recycling
-0.113942,51.537453,waste_basket
-0.1153779,51.540108,bench
-0.1153408,51.540028,waste_basket
-0.1151477,51.537434,waste_basket
-0.1151209,51.540123,bench
-0.1151539,51.540024,waste_basket
-0.1139407,51.537468,bench
-0.1152223,51.539543,waste_basket
-0.1151848,51.54059,bench
-0.1152818,51.539726,bench
-0.1156064,51.540154,bench
-0.1155433,51.539864,bench
-0.1151526,51.539776,bench
-0.1156412,51.54035,waste_basket
-0.1156131,51.540188,waste_basket
-0.1151584,51.53982,bench
-0.1151423,51.53973,bench
-0.1155496,51.53989,waste_basket
-0.1153028,51.539818,bench
-0.1152974,51.53979,waste_basket
-0.1152907,51.53977,bench
0.0454821,51.62556,cafe
-0.0815687,51.462177,bench
-0.0815472,51.462143,bench
-0.0745675,51.448822,toilets
-0.0751039,51.44892,bench
-0.0751227,51.44879,bench
-0.0750355,51.448704,bench
-0.0746131,51.449215,atm
-0.1070014,51.52758,restaurant
-0.0998488,51.55133,waste_basket
-0.1000625,51.551056,bench
-0.0992471,51.552208,waste_basket
-0.100041,51.55109,waste_basket
-0.0995833,51.55173,waste_basket
-0.0996785,51.551605,bench
-0.0993168,51.55207,bench
-0.0995417,51.551777,bench
-0.1698295,51.466526,recycling
-0.1461637,51.54118,restaurant
-0.1769931,51.5558,bench
-0.1771191,51.555855,bench
-0.176344,51.55562,bicycle_parking
-0.1772291,51.555904,bench
-0.1462821,51.54135,cafe
-0.1465686,51.540997,restaurant
-0.0936105,51.39308,cafe
-0.0936843,51.392845,fast_food
-0.3175406,51.578453,toilets
-0.0305902,51.446136,bench
-0.0743047,51.563805,drinking_water
-0.3033691,51.39223,taxi
-0.0353205,51.446793,bench
-0.0353661,51.44639,bench
-0.0348081,51.44676,bench
-0.0359856,51.446884,bench
-0.0363182,51.446903,bench
-0.0355095,51.447155,bench
-0.083209,51.418064,studio
-0.1687407,51.4714,bicycle_parking
-0.1680381,51.47156,bicycle_parking
-0.1673854,51.471745,bicycle_parking
-0.1666145,51.471916,bicycle_parking
-0.3825329,51.594414,pub
-0.3829409,51.594326,atm
-0.0570573,51.51279,fast_food
-0.0569564,51.513607,fast_food
-0.0568226,51.513012,bicycle_parking
-0.0566718,51.51366,atm
-0.0566423,51.51394,atm
-0.056445,51.5115,fast_food
-0.056453,51.511578,cafe
-0.0566705,51.51274,atm
-0.13174,51.565487,grit_bin
-0.3869383,51.590073,post_box
-0.3852449,51.591793,bench
-0.3864209,51.592094,bench
-0.3860398,51.5921,bench
-0.3859458,51.592163,bench
-0.3865102,51.592205,bench
-0.3869759,51.592216,bicycle_parking
-0.3857898,51.59244,bench
-0.3857952,51.592487,bench
-0.3857925,51.592525,bench
-0.3858072,51.59258,bench
-0.38582,51.592625,bench
-0.3862468,51.59279,bench
-0.3850614,51.59328,bench
-0.3847792,51.59338,bench
-0.1108734,51.50312,atm
-0.1579671,51.514896,cafe
-0.4401404,51.560474,waste_basket
-0.4401411,51.56049,post_box
-0.0297068,51.446392,bench
-0.0300985,51.446323,bench
-0.0349484,51.4458,bench
-0.0352551,51.446903,bench
-0.0784681,51.509064,cafe
-0.0818309,51.52042,bar
-0.1137786,51.503162,atm
-0.1900885,51.494865,restaurant
-0.1912704,51.494823,telephone
-0.1912172,51.494827,telephone
-0.1930337,51.492348,bureau_de_change
-0.1929818,51.492313,fast_food
-0.1932016,51.492176,bureau_de_change
-0.1927501,51.4931,fast_food
-0.1929266,51.49281,restaurant
-0.1928561,51.492935,restaurant
-0.1771435,51.51649,cafe
-0.0270989,51.4474,bench
-0.0296568,51.4488,waste_basket
-0.0266795,51.447285,bicycle_parking
-0.0270738,51.44756,bench
-0.0272522,51.447727,bench
-0.0279295,51.44834,bench
-0.0780909,51.461678,waste_basket
-0.1438236,51.52367,cafe
-0.1435983,51.52381,bicycle_parking
-0.1433991,51.523064,vending_machine
-0.1770327,51.584183,cafe
-0.1767384,51.58427,childcare
-0.1770955,51.584187,toilets
-0.1423207,51.523354,recycling
0.3521902,51.298145,post_box
0.3414486,51.297928,post_box
0.3937343,51.41832,post_box
0.3938402,51.418312,atm
0.393406,51.41869,telephone
0.393745,51.41888,dentist
0.3416928,51.29796,restaurant
0.3503597,51.337708,post_box
0.3977074,51.370934,post_box
0.3948897,51.378548,post_box
0.4042169,51.409607,post_box
0.3891219,51.41544,post_box
0.3617948,51.29705,post_box
0.369132,51.35315,post_box
0.3876893,51.42225,post_box
0.3818366,51.302483,post_box
0.3785739,51.290607,post_box
0.3984089,51.415485,post_box
0.4101196,51.433167,post_box
0.3533326,51.315723,telephone
0.3444567,51.33638,post_box
0.346303,51.34204,post_box
0.3692974,51.34423,post_box
0.3937689,51.418243,fast_food
0.3897334,51.42402,post_box
0.3882584,51.428085,post_box
0.4015593,51.428387,post_box
0.3992336,51.435192,post_box
0.3580993,51.3324,post_box
0.3938438,51.418625,cafe
-0.0320226,51.484077,waste_basket
-0.0319968,51.48408,telephone
-0.0310912,51.483593,waste_basket
-0.0309805,51.483685,waste_basket
-0.0314419,51.48378,waste_basket
-0.0310127,51.483788,waste_basket
-0.0312152,51.483788,waste_basket
-0.0317865,51.483906,waste_basket
-0.0804026,51.461716,vending_machine
-0.3562866,51.47242,restaurant
-0.1410976,51.522366,telephone
-0.1411224,51.522385,bicycle_parking
-0.1411546,51.522408,recycling
-0.1973836,51.473522,telephone
-0.1994274,51.472893,bicycle_parking
-0.1993317,51.473118,bench
-0.200161,51.47283,telephone
-0.1991975,51.47273,bicycle_parking
-0.1996528,51.473095,bench
-0.1998159,51.473206,bench
-0.1978562,51.473057,bicycle_parking
-0.1966267,51.473614,restaurant
-0.1968556,51.473785,bicycle_rental
-0.196201,51.47394,bicycle_parking
-0.196691,51.47358,restaurant
-0.1997004,51.472942,bench
-0.1992566,51.47322,bench
-0.1997794,51.472816,bicycle_rental
-0.1993946,51.472298,cafe
-0.1977544,51.473007,pharmacy
-0.1989638,51.472664,dentist
-0.1970863,51.47337,restaurant
-0.4587433,51.47118,toilets
-0.4580862,51.47141,atm
-0.1248273,51.508213,cafe
-0.1251077,51.507927,fast_food
-0.1251653,51.50797,phone
-0.1252082,51.50798,lost_property
-0.1251251,51.507996,phone
-0.1252431,51.508003,photo_booth
-0.1249024,51.508205,atm
-0.1247442,51.50825,toilets
-0.0737289,51.517296,restaurant
-0.3877339,51.500443,restaurant
-0.1968215,51.47363,post_box
-0.1996375,51.472958,bench
-0.0639997,51.458084,bench
-0.064001,51.45826,bench
-0.0531874,51.533634,bicycle_parking
-0.0874497,51.528442,bicycle_parking
-0.1707613,51.650135,bicycle_parking
-0.0767411,51.28202,cafe
-0.0936626,51.374466,bicycle_rental
-0.0817231,51.51763,cafe
-0.0813963,51.52079,bicycle_parking
-0.2017729,51.52422,recycling
-0.2016324,51.52431,waste_basket
-0.2020117,51.524323,telephone
-0.2022707,51.524445,telephone
-0.2024907,51.5247,waste_basket
-0.2028519,51.524765,bicycle_parking
-0.2029,51.524788,waste_basket
-0.3157741,51.550728,bench
-0.3153061,51.55073,toilets
-0.1336568,51.510212,cafe
-0.0987005,51.506706,bicycle_rental
-0.0485909,51.54467,bicycle_parking
-0.0521084,51.54139,bicycle_parking
-0.0501566,51.54721,bicycle_parking
-0.0519152,51.541416,bicycle_parking
-0.0366754,51.525585,bench
-0.0372756,51.52602,bench
-0.2012619,51.524765,dentist
-0.2012617,51.52468,bicycle_parking
-0.1235472,51.48778,cafe
-0.1090809,51.504093,cafe
-0.0349616,51.44574,bicycle_parking
0.0893039,51.37341,cafe
0.0886888,51.373203,cafe
0.1209613,51.315044,post_box
0.115921,51.314365,recycling
0.1155334,51.315292,cafe
0.311938,51.31097,recycling
-0.2966982,51.47722,waste_basket
-0.1885378,51.515873,bicycle_parking
-0.1894365,51.50963,recycling
-0.1894803,51.509632,waste_basket
-0.1894553,51.509636,waste_basket
-0.1779807,51.504093,bench
-0.1779699,51.50442,bench
-0.1861775,51.506058,waste_basket
-0.1778626,51.50348,bench
-0.1779914,51.50525,bench
-0.1876473,51.50626,bench
-0.1875615,51.506126,bench
-0.1877117,51.50635,bench
-0.1876152,51.506367,bench
-0.1780021,51.505337,waste_basket
-0.1781952,51.506157,bench
-0.1875401,51.506157,bench
-0.1778948,51.503372,bench
-0.1778734,51.503567,bench
-0.1783133,51.505726,bench
-0.1875079,51.50596,bench
-0.1778948,51.503807,bench
-0.1866925,51.50706,waste_basket
-0.187465,51.506012,bench
-0.1864886,51.505833,bench
-0.1876408,51.508648,clock
-0.1866603,51.507027,waste_basket
-0.1874006,51.505745,bench
-0.1785278,51.502712,bench
-0.1785493,51.50275,waste_basket
-0.1789717,51.50293,bench
-0.1788669,51.502937,bench
-0.1785547,51.502987,bench
-0.1789535,51.502884,bench
-0.1788499,51.502907,bench
-0.1808316,51.502666,bench
-0.1805143,51.50267,bench
-0.1808718,51.502563,bench
-0.1808901,51.50261,bench
-0.1808825,51.502636,bench
-0.1811993,51.502552,bench
-0.1807093,51.502594,bench
-0.1807157,51.50267,bench
-0.1807538,51.502544,bench
-0.1807221,51.502563,bench
-0.1807527,51.50284,waste_basket
-0.1804912,51.502632,bench
-0.1843321,51.502083,bench
-0.1829374,51.502266,bench
-0.1815515,51.502502,bench
-0.1837206,51.502136,bench
-0.1830554,51.50226,bench
-0.1842463,51.502197,bench
-0.1830983,51.50219,bench
-0.1830339,51.502197,bench
-0.182755,51.50226,bench
-0.1827443,51.502064,bench
-0.1828516,51.502132,bench
-0.1827979,51.502243,bench
-0.1828945,51.502216,bench
-0.1844287,51.502064,waste_basket
-0.1848092,51.502968,waste_basket
-0.1847613,51.503353,bench
-0.1843965,51.503487,fountain
-0.1845574,51.502857,bench
-0.1845789,51.50256,bench
-0.1847076,51.50283,bench
-0.1849759,51.50332,bench
-0.1848516,51.502975,waste_basket
-0.1844394,51.50258,bench
0.1244441,51.316006,bench
0.1243986,51.315933,waste_basket
0.0359027,51.534573,fast_food
0.0357758,51.53485,bureau_de_change
0.0356213,51.5352,bureau_de_change
0.0356098,51.535225,bureau_de_change
0.035721,51.53497,fast_food
0.0353285,51.534992,fast_food
0.0355204,51.535427,fast_food
0.0364114,51.532997,fast_food
0.0366081,51.53329,cafe
0.036461,51.532917,fast_food
0.0363976,51.53356,restaurant
0.0366643,51.5326,cafe
0.0379548,51.53081,taxi
0.0360514,51.53222,restaurant
-0.1946827,51.456844,bicycle_parking
-0.0215438,51.48946,restaurant
-0.540876,51.43249,charging_station
-0.4664794,51.31831,bench
-0.2697041,51.334084,bicycle_parking
-0.1103078,51.500977,fast_food
-0.1104309,51.50104,bicycle_parking
-0.1106442,51.50057,telephone
-0.0299108,51.57802,recycling
-0.0244986,51.57068,waste_basket
-0.022507,51.57139,waste_basket
-0.0278091,51.57291,waste_basket
-0.0214308,51.57177,bicycle_parking
-0.1108392,51.50028,restaurant
-0.110807,51.50032,cafe
-0.1109905,51.500134,grit_bin
-0.1122061,51.498993,bicycle_parking
-0.1117457,51.49924,grit_bin
-0.1117001,51.499287,telephone
-0.0095018,51.573887,waste_basket
-0.0174692,51.572853,telephone
-0.0093991,51.573914,bench
-0.0144963,51.574253,waste_basket
-0.0094206,51.57382,bench
-0.0114733,51.57469,bicycle_parking
-0.0090766,51.573784,bench
-0.0096952,51.573997,bicycle_parking
-0.0141652,51.57453,telephone
-0.0106162,51.574318,waste_basket
-0.0092034,51.573723,bench
-0.0090914,51.57391,bench
-0.0087628,51.56761,bicycle_parking
-0.0101994,51.559994,bench
-0.0097327,51.56014,waste_basket
-0.0115592,51.559532,bench
-0.0119992,51.559345,toilets
-0.0111419,51.55965,waste_basket
-0.0113634,51.559597,bench
-0.0112411,51.55964,bench
-0.0118983,51.55941,waste_basket
-0.0101374,51.560017,waste_basket
-0.0112894,51.55962,waste_basket
-0.0109032,51.559746,bench
-0.0096492,51.56019,waste_basket
-0.0116692,51.55949,waste_basket
-0.0098292,51.56011,bench
-0.0104488,51.559875,waste_basket
-0.0103737,51.559902,bench
-0.0098839,51.5601,waste_basket
-0.0099242,51.5601,bench
-0.0095946,51.560196,bicycle_parking
-0.0118328,51.559437,bench
-0.0109371,51.55956,bench
-0.0105964,51.55943,bench
-0.0109505,51.559486,bench
-0.0107252,51.55962,waste_basket
-0.0108271,51.5594,waste_basket
-0.0106527,51.55961,bench
-0.0105669,51.559525,bench
-0.0108754,51.55941,bench
-0.0107654,51.559387,bench
-0.0107895,51.559624,bench
-0.0109478,51.559532,waste_basket
-0.0105669,51.55949,waste_basket
-0.0104365,51.55938,recycling
-0.1282125,51.457012,bicycle_parking
-0.4722397,51.31943,waste_basket
-0.2665561,51.46459,bench
0.0702466,51.578064,clinic
-0.2032773,51.525116,waste_basket
-0.2044869,51.52562,telephone
-0.2051431,51.52598,atm
-0.0611471,51.509098,atm
-0.0612089,51.509167,cafe
-0.0817575,51.561504,waste_basket
-0.0788601,51.56212,waste_basket
-0.3992321,51.32459,drinking_water
-0.2387755,51.57663,waste_basket
-0.1772968,51.583805,bench
-0.1776401,51.583843,bench
-0.1787854,51.58402,bench
-0.0447096,51.645206,waste_basket
-0.2798567,51.57259,bench
-0.1206551,51.474236,cafe
-0.1224399,51.47277,fast_food
-0.1227185,51.47242,cafe
-0.1229317,51.472515,bicycle_rental
-0.0888828,51.52619,restaurant
-0.0889686,51.526474,pub
-0.0888935,51.526684,bicycle_parking
-0.0890357,51.526707,restaurant
-0.0711322,51.632874,waste_basket
-0.0709981,51.632343,waste_basket
-0.0708302,51.632755,kindergarten
-0.0708854,51.63203,waste_basket
-0.0670552,51.62939,waste_basket
-0.0701398,51.632374,waste_basket
-0.0685221,51.62979,bench
-0.2551909,51.569294,bench
-0.2548127,51.569317,bench
-0.2544774,51.569347,bench
-0.2539946,51.5694,bench
-0.2535359,51.56946,bench
-0.2528198,51.5695,bench
-0.0639465,51.625793,dentist
-0.0634882,51.62568,spa
-0.0616143,51.494003,cafe
-0.1245611,51.47105,cafe
-0.1246928,51.4707,fast_food
-0.1239683,51.471317,fast_food
-0.1245711,51.470745,pharmacy
-0.1242559,51.470886,telephone
-0.1238314,51.471283,telephone
-0.1235784,51.47145,bicycle_rental
-0.1231197,51.471905,telephone
-0.1249837,51.47045,cafe
-0.1247085,51.470535,bicycle_parking
-0.1247487,51.470535,bench
-0.1273115,51.468555,fast_food
-0.0469749,51.636116,post_box
-0.130256,51.465046,bar
-0.0634426,51.626617,social_facility
-0.0645983,51.62561,bench
-0.0646953,51.62572,restaurant
-0.0645447,51.62569,bench
-0.0732567,51.51721,restaurant
-0.0812568,51.52186,restaurant
-0.067023,51.620068,waste_basket
-0.0666904,51.620163,waste_basket
0.3481262,51.325714,bench
0.3517061,51.32661,bench
0.3481713,51.32572,bench
0.3517687,51.326633,bench
-0.1703647,51.46563,bicycle_parking
-0.0714815,51.61847,bench
-0.0715781,51.619,bench
-0.0694585,51.62004,shelter
-0.0702068,51.62019,bench
-0.0716686,51.61964,bench
-0.0714755,51.619827,waste_basket
-0.0680906,51.620247,bench
-0.068686,51.620243,bench
-0.0686216,51.620243,waste_basket
-0.069437,51.61638,waste_basket
-0.0701022,51.616203,waste_basket
-0.0703168,51.61622,bench
-0.2400997,51.578247,cafe
-0.2396056,51.577675,bicycle_parking
-0.2397496,51.577858,atm
-0.2400769,51.578094,telephone
-0.2405096,51.57854,atm
-0.2409023,51.578842,waste_basket
-0.4761955,51.32306,post_box
-0.4649352,51.322468,watering_place
-0.0331266,51.505074,restaurant
-0.4538512,51.317112,waste_basket
-0.1323737,51.46404,restaurant
-0.1322076,51.46401,telephone
-0.1320649,51.464077,bicycle_parking
-0.1303903,51.464943,fast_food
-0.1304112,51.464893,bicycle_parking
-0.1303977,51.4649,post_box
-0.1328073,51.463856,cafe
-0.1330299,51.463764,restaurant
-0.1330958,51.463737,bar
-0.133213,51.4636,bicycle_parking
-0.1312261,51.509792,restaurant
-0.1332831,51.463665,restaurant
-0.1334926,51.463573,restaurant
-0.1336945,51.46349,cafe
-0.1336121,51.463467,atm
-0.0868297,51.518787,restaurant
-0.1264925,51.51445,restaurant
-0.1261845,51.51441,restaurant
-0.1218196,51.51886,restaurant
-0.0729764,51.503487,restaurant
-0.1339907,51.463356,fast_food
-0.1259692,51.53227,atm
-0.125937,51.532078,vending_machine
-0.1262454,51.53199,vending_machine
-0.1266464,51.53187,vending_machine
-0.1270193,51.531765,vending_machine
-0.2865732,51.421093,waste_basket
-0.114005,51.502987,vending_machine
-0.0764041,51.537663,arts_centre
-0.1251349,51.487347,bench
-0.1251119,51.48735,bench
-0.1250974,51.487362,bench
-0.1251022,51.487373,bench
-0.1249081,51.487564,bench
-0.12489,51.487568,bench
-0.1248779,51.48758,bench
-0.1248828,51.48759,bench
-0.1051037,51.564938,restaurant
-0.1121575,51.563572,nursing_home
-0.1845528,51.457577,atm
-0.0687224,51.444427,pub
-0.1114688,51.518764,restaurant
-0.1408171,51.518784,restaurant
-0.0931935,51.52326,restaurant
-0.0929179,51.52285,restaurant
-0.4048405,51.446934,post_box
-0.4021706,51.447754,post_box
-0.1131671,51.50244,atm
-0.0630145,51.51862,pharmacy
-0.4382883,51.31514,bench
-0.4385862,51.315117,waste_basket
-0.2167674,51.531162,restaurant
-0.2169337,51.53095,bench
-0.2168666,51.53096,waste_basket
-0.2164733,51.53113,parking_entrance
-0.2158367,51.531254,waste_basket
-0.2161237,51.531406,parking_entrance
-0.2151889,51.531475,parking_entrance
-0.1937912,51.515095,restaurant
-0.2157875,51.52969,telephone
-0.2151773,51.530376,post_box
-0.2053137,51.53289,telephone
-0.2055162,51.533,bicycle_parking
-0.205598,51.533016,post_box
-0.1251435,51.513176,bar
-0.2275951,51.505573,restaurant
-0.1317433,51.511955,restaurant
-0.1316812,51.511993,bureau_de_change
-0.1316915,51.51201,atm
-0.1301076,51.513256,cafe
-0.1352151,51.462917,fast_food
-0.1360574,51.462646,bank
-0.1359645,51.46268,pharmacy
-0.135311,51.462887,restaurant
-0.1358391,51.462723,fast_food
-0.1364226,51.46253,pharmacy
-0.1365929,51.462482,cafe
-0.378063,51.352478,post_box
0.177501,51.565838,pub
-0.0713826,51.520206,cafe
-0.2382252,51.552624,restaurant
-0.0862317,51.513264,bar
-0.131365,51.511753,bar
-0.0718143,51.50291,cafe
-0.14087,51.51424,bar
-0.191463,51.47168,bicycle_parking
-0.1872521,51.467426,atm
-0.1868928,51.467587,bureau_de_change
-0.1911327,51.470146,bicycle_parking
-0.1906742,51.46822,post_box
-0.186839,51.467617,toilets
-0.1867833,51.467632,cafe
-0.1916569,51.471863,bar
-0.4886338,51.47002,toilets
-0.476266,51.470356,atm
-0.4876049,51.470856,device_charging_station
-0.4879965,51.470867,post_box
-0.4879622,51.47097,atm
-0.4886883,51.471127,atm
-0.4886905,51.471165,post_box
-0.4880973,51.471222,toilets
-0.4881241,51.47133,toilets
-0.4880656,51.471363,atm
-0.4886861,51.47171,post_box
-0.4880772,51.472023,toilets
-0.4880619,51.472103,atm
-0.4879059,51.472107,atm
-0.4759716,51.472115,vending_machine
-0.4759985,51.472115,vending_machine
-0.4761057,51.472164,phone
-0.487789,51.47263,atm
-0.4884246,51.472984,drinking_water
-0.488495,51.472984,toilets
-0.488404,51.473125,toilets
-0.0271872,51.533867,cafe
0.0105917,51.383457,restaurant
-0.1001537,51.583744,restaurant
-0.1007317,51.585968,fast_food
-0.1005252,51.58542,dentist
-0.1003415,51.584488,cafe
-0.1007813,51.586098,restaurant
-0.1007766,51.587315,cafe
-0.1024403,51.589767,police
-0.0999297,51.583103,telephone
-0.0999499,51.58314,waste_basket
-0.1003602,51.585983,veterinary
-0.1008001,51.586884,waste_basket
-0.3029555,51.514904,bicycle_parking
-0.1943543,51.63026,post_box
-0.078806,51.5561,bicycle_parking
-0.0783259,51.55708,bicycle_parking
-0.0986518,51.553253,bicycle_parking
-0.0982044,51.553425,post_office
-0.0981642,51.55357,cafe
-0.0982433,51.55347,atm
-0.0980294,51.553963,bicycle_parking
-0.0985524,51.55336,cafe
-0.0984887,51.553646,fast_food
-0.0981722,51.55352,pharmacy
-0.0981937,51.553623,fast_food
-0.1467067,51.46463,post_box
-0.1753547,51.4749,bicycle_parking
-0.1751106,51.475002,bicycle_parking
